payment_id,order_id,payment_date,amount_cents,channel
PM-018754,O-04205,2026-03-24,199214,Bank deposit
PM-018755,O-04205,2026-04-07,183426,Mobile money
PM-018756,O-04205,2026-05-20,118637,Mobile money
PM-018757,O-04205,2026-06-11,211863,Mobile money
PM-018758,O-04205,2026-07-18,84658,Cash at site
PM-018759,O-04205,2026-09-03,180055,Bank deposit
PM-018760,O-04206,2025-10-02,846232,Mobile money
PM-018761,O-04206,2026-01-11,1036885,Mobile money
PM-018762,O-04207,2026-02-27,28967,Bank deposit
PM-018763,O-04207,2026-03-07,64444,Bank deposit
PM-018764,O-04207,2026-05-05,38170,Mobile money
PM-018765,O-04207,2026-04-19,60998,Mobile money
PM-018766,O-04207,2026-05-11,49137,Cash at site
PM-018767,O-04207,2026-08-04,46482,Bank deposit
PM-018768,O-04207,2026-10-28,21094,Cash at site
PM-018769,O-04208,2026-03-05,104526,Mobile money
PM-018770,O-04208,2026-07-08,135842,Bank deposit
PM-018771,O-04208,2026-06-09,251498,Mobile money
PM-018772,O-04209,2025-08-03,203420,Mobile money
PM-018773,O-04209,2025-08-13,321862,Cash at site
PM-018774,O-04209,2025-09-22,287890,Mobile money
PM-018775,O-04209,2025-10-26,389514,Mobile money
PM-018776,O-04209,2025-10-11,407302,Mobile money
PM-018777,O-04209,2026-01-14,321278,Bank deposit
PM-018778,O-04210,2025-05-05,790987,Mobile money
PM-018779,O-04210,2025-07-17,463776,Mobile money
PM-018780,O-04210,2025-07-21,967009,Mobile money
PM-018781,O-04211,2025-08-01,130702,Mobile money
PM-018782,O-04211,2025-10-08,152232,Bank deposit
PM-018783,O-04211,2025-11-22,286537,Cash at site
PM-018784,O-04211,2025-10-06,181935,Bank deposit
PM-018785,O-04211,2025-11-06,272664,Bank deposit
PM-018786,O-04212,2026-06-08,550712,Mobile money
PM-018787,O-04212,2026-07-15,996864,Bank deposit
PM-018788,O-04213,2026-03-14,285108,Mobile money
PM-018789,O-04213,2026-05-10,270528,Cash at site
PM-018790,O-04213,2026-06-18,129452,Mobile money
PM-018791,O-04213,2026-07-12,206320,Bank deposit
PM-018792,O-04213,2026-09-01,198023,Mobile money
PM-018793,O-04213,2026-06-25,176368,Cash at site
PM-018794,O-04214,2025-08-09,212880,Bank deposit
PM-018795,O-04214,2025-09-27,163404,Cash at site
PM-018796,O-04214,2025-10-18,154228,Bank deposit
PM-018797,O-04214,2025-12-27,292233,Cash at site
PM-018798,O-04214,2025-12-21,140853,Mobile money
PM-018799,O-04214,2026-01-05,317795,Cash at site
PM-018800,O-04215,2025-04-24,261473,Mobile money
PM-018801,O-04215,2025-07-28,394176,Mobile money
PM-018802,O-04216,2025-09-16,220983,Bank deposit
PM-018803,O-04216,2025-10-06,233120,Mobile money
PM-018804,O-04216,2026-01-14,184983,Mobile money
PM-018805,O-04216,2026-03-22,106953,Mobile money
PM-018806,O-04217,2025-03-02,95560,Cash at site
PM-018807,O-04217,2025-04-22,118268,Mobile money
PM-018808,O-04217,2025-05-24,106529,Mobile money
PM-018809,O-04217,2025-04-17,110740,Mobile money
PM-018810,O-04217,2025-07-26,127256,Mobile money
PM-018811,O-04217,2025-07-24,115567,Bank deposit
PM-018812,O-04217,2025-07-20,213969,Bank deposit
PM-018813,O-04218,2025-08-19,348205,Mobile money
PM-018814,O-04218,2025-08-30,173236,Mobile money
PM-018815,O-04218,2025-10-05,171756,Bank deposit
PM-018816,O-04218,2025-09-21,278144,Bank deposit
PM-018817,O-04218,2025-11-11,317859,Bank deposit
PM-018818,O-04218,2026-01-28,311486,Mobile money
PM-018819,O-04218,2025-12-09,187986,Mobile money
PM-018820,O-04219,2025-08-05,231928,Mobile money
PM-018821,O-04219,2025-09-19,231632,Cash at site
PM-018822,O-04219,2025-09-24,217399,Cash at site
PM-018823,O-04219,2025-12-29,277795,Mobile money
PM-018824,O-04219,2026-01-27,277329,Mobile money
PM-018825,O-04219,2025-12-11,182477,Mobile money
PM-018826,O-04220,2025-02-23,584186,Bank deposit
PM-018827,O-04220,2025-03-04,592766,Bank deposit
PM-018828,O-04220,2025-03-21,414430,Mobile money
PM-018829,O-04220,2025-06-20,385423,Cash at site
PM-018830,O-04220,2025-08-13,415324,Mobile money
PM-018831,O-04220,2025-09-14,856647,Mobile money
PM-018832,O-04220,2025-08-25,594075,Mobile money
PM-018833,O-04221,2026-02-27,363093,Cash at site
PM-018834,O-04221,2026-04-05,362759,Bank deposit
PM-018835,O-04221,2026-05-18,233454,Mobile money
PM-018836,O-04221,2026-04-23,352836,Mobile money
PM-018837,O-04221,2026-07-17,277142,Mobile money
PM-018838,O-04221,2026-06-01,267595,Mobile money
PM-018839,O-04222,2026-04-19,399509,Bank deposit
PM-018840,O-04222,2026-05-21,571117,Mobile money
PM-018841,O-04222,2026-06-11,521658,Mobile money
PM-018842,O-04222,2026-07-11,366111,Bank deposit
PM-018843,O-04223,2025-04-04,751624,Mobile money
PM-018844,O-04223,2025-09-23,1701980,Mobile money
PM-018845,O-04224,2025-09-01,316153,Mobile money
PM-018846,O-04224,2025-12-25,405691,Mobile money
PM-018847,O-04224,2026-02-01,319997,Mobile money
PM-018848,O-04225,2025-06-04,2356220,Mobile money
PM-018849,O-04225,2025-09-08,1539493,Mobile money
PM-018850,O-04226,2026-05-03,853158,Cash at site
PM-018851,O-04226,2026-06-27,415854,Mobile money
PM-018852,O-04227,2025-09-06,230450,Mobile money
PM-018853,O-04227,2025-11-11,153723,Mobile money
PM-018854,O-04227,2025-11-28,178645,Mobile money
PM-018855,O-04227,2025-11-13,113223,Cash at site
PM-018856,O-04228,2025-02-23,449587,Mobile money
PM-018857,O-04228,2025-03-21,561458,Cash at site
PM-018858,O-04228,2025-07-06,528005,Cash at site
PM-018859,O-04228,2025-07-11,626293,Cash at site
PM-018860,O-04228,2025-06-20,936816,Mobile money
PM-018861,O-04229,2025-11-17,1331146,Mobile money
PM-018862,O-04229,2026-01-10,1313139,Bank deposit
PM-018863,O-04230,2026-04-02,430455,Bank deposit
PM-018864,O-04230,2026-06-01,679476,Cash at site
PM-018865,O-04230,2026-06-21,675318,Cash at site
PM-018866,O-04231,2025-09-26,736497,Mobile money
PM-018867,O-04231,2025-11-22,551677,Bank deposit
PM-018868,O-04231,2026-01-27,311636,Mobile money
PM-018869,O-04232,2025-04-07,668516,Mobile money
PM-018870,O-04232,2025-05-09,361315,Mobile money
PM-018871,O-04232,2025-07-17,623461,Mobile money
PM-018872,O-04232,2025-09-22,440942,Bank deposit
PM-018873,O-04233,2025-03-22,482769,Bank deposit
PM-018874,O-04233,2025-05-07,756848,Mobile money
PM-018875,O-04233,2025-08-23,502128,Mobile money
PM-018876,O-04234,2025-03-12,153131,Mobile money
PM-018877,O-04234,2025-04-08,157655,Mobile money
PM-018878,O-04234,2025-07-31,184727,Mobile money
PM-018879,O-04234,2025-07-09,112184,Bank deposit
PM-018880,O-04235,2025-09-13,94628,Mobile money
PM-018881,O-04235,2025-11-02,88101,Cash at site
PM-018882,O-04235,2026-01-19,93258,Mobile money
PM-018883,O-04235,2026-02-01,205286,Cash at site
PM-018884,O-04236,2026-04-02,231762,Mobile money
PM-018885,O-04236,2026-05-26,204686,Mobile money
PM-018886,O-04236,2026-08-07,186328,Mobile money
PM-018887,O-04236,2026-10-08,156151,Bank deposit
PM-018888,O-04237,2025-04-04,196649,Mobile money
PM-018889,O-04237,2025-04-30,266672,Cash at site
PM-018890,O-04237,2025-06-20,164557,Mobile money
PM-018891,O-04237,2025-07-07,133408,Mobile money
PM-018892,O-04237,2025-07-02,204164,Cash at site
PM-018893,O-04237,2025-10-11,216629,Cash at site
PM-018894,O-04238,2026-04-19,115215,Mobile money
PM-018895,O-04238,2026-07-21,55880,Bank deposit
PM-018896,O-04239,2025-04-16,323890,Bank deposit
PM-018897,O-04239,2025-07-04,541302,Cash at site
PM-018898,O-04240,2026-03-21,280390,Mobile money
PM-018899,O-04240,2026-04-17,362641,Mobile money
PM-018900,O-04240,2026-06-15,283506,Mobile money
PM-018901,O-04240,2026-09-09,250819,Mobile money
PM-018902,O-04240,2026-10-21,218012,Mobile money
PM-018903,O-04241,2025-07-28,131988,Mobile money
PM-018904,O-04241,2025-08-19,138581,Bank deposit
PM-018905,O-04241,2025-10-27,168748,Bank deposit
PM-018906,O-04241,2025-12-17,201929,Mobile money
PM-018907,O-04241,2026-02-17,426249,Mobile money
PM-018908,O-04241,2025-11-06,212357,Cash at site
PM-018909,O-04242,2025-06-05,587327,Bank deposit
PM-018910,O-04242,2025-11-01,854723,Bank deposit
PM-018911,O-04243,2025-10-06,1090109,Bank deposit
PM-018912,O-04243,2025-12-14,497655,Bank deposit
PM-018913,O-04244,2026-05-24,290160,Cash at site
PM-018914,O-04244,2026-10-31,476529,Mobile money
PM-018915,O-04245,2025-05-15,1053688,Cash at site
PM-018916,O-04245,2025-05-26,1515114,Mobile money
PM-018917,O-04245,2025-07-24,900846,Bank deposit
PM-018918,O-04246,2026-03-06,131086,Mobile money
PM-018919,O-04246,2026-04-15,148869,Mobile money
PM-018920,O-04246,2026-05-20,149520,Cash at site
PM-018921,O-04246,2026-05-09,116582,Mobile money
PM-018922,O-04246,2026-08-13,145582,Mobile money
PM-018923,O-04246,2026-07-14,126792,Mobile money
PM-018924,O-04246,2026-09-05,97273,Mobile money
PM-018925,O-04247,2025-09-26,143419,Mobile money
PM-018926,O-04247,2025-11-12,180813,Mobile money
PM-018927,O-04247,2025-12-29,133162,Mobile money
PM-018928,O-04247,2026-01-27,120700,Bank deposit
PM-018929,O-04248,2026-05-30,532378,Mobile money
PM-018930,O-04248,2026-10-06,1026015,Mobile money
PM-018931,O-04249,2025-03-01,155634,Mobile money
PM-018932,O-04249,2025-03-13,173847,Cash at site
PM-018933,O-04249,2025-04-28,74138,Mobile money
PM-018934,O-04249,2025-06-24,165759,Bank deposit
PM-018935,O-04249,2025-08-14,112859,Cash at site
PM-018936,O-04249,2025-08-09,134185,Bank deposit
PM-018937,O-04250,2025-09-22,1261166,Mobile money
PM-018938,O-04250,2025-12-15,940386,Mobile money
PM-018939,O-04251,2025-08-04,123761,Mobile money
PM-018940,O-04251,2025-09-14,226516,Mobile money
PM-018941,O-04251,2025-10-16,153603,Bank deposit
PM-018942,O-04251,2025-11-09,167901,Mobile money
PM-018943,O-04251,2025-10-01,190285,Bank deposit
PM-018944,O-04251,2025-12-23,164296,Mobile money
PM-018945,O-04251,2025-12-16,129850,Mobile money
PM-018946,O-04252,2026-03-25,377109,Mobile money
PM-018947,O-04252,2026-05-26,593059,Mobile money
PM-018948,O-04252,2026-05-12,419211,Bank deposit
PM-018949,O-04252,2026-07-03,425749,Cash at site
PM-018950,O-04253,2026-03-01,69817,Cash at site
PM-018951,O-04253,2026-03-07,62173,Mobile money
PM-018952,O-04253,2026-04-19,73937,Mobile money
PM-018953,O-04253,2026-06-15,54228,Mobile money
PM-018954,O-04253,2026-06-09,50232,Mobile money
PM-018955,O-04253,2026-07-01,60723,Mobile money
PM-018956,O-04253,2026-10-11,56622,Bank deposit
PM-018957,O-04254,2025-03-10,525226,Cash at site
PM-018958,O-04254,2025-05-12,429399,Mobile money
PM-018959,O-04254,2025-05-23,322551,Mobile money
PM-018960,O-04254,2025-06-29,380526,Mobile money
PM-018961,O-04254,2025-07-01,237689,Mobile money
PM-018962,O-04255,2025-11-07,952006,Mobile money
PM-018963,O-04255,2026-01-09,467679,Mobile money
PM-018964,O-04256,2026-03-26,535667,Bank deposit
PM-018965,O-04256,2026-04-01,250742,Mobile money
PM-018966,O-04256,2026-04-28,287458,Mobile money
PM-018967,O-04256,2026-06-11,609338,Mobile money
PM-018968,O-04256,2026-08-23,295536,Mobile money
PM-018969,O-04256,2026-06-09,545946,Mobile money
PM-018970,O-04257,2025-02-21,130328,Cash at site
PM-018971,O-04257,2025-03-26,109663,Bank deposit
PM-018972,O-04257,2025-06-05,138490,Mobile money
PM-018973,O-04257,2025-05-15,125630,Mobile money
PM-018974,O-04257,2025-05-19,96127,Cash at site
PM-018975,O-04257,2025-10-10,150256,Mobile money
PM-018976,O-04258,2026-03-07,509575,Mobile money
PM-018977,O-04258,2026-06-03,443965,Mobile money
PM-018978,O-04258,2026-06-18,327430,Mobile money
PM-018979,O-04258,2026-09-16,299891,Mobile money
PM-018980,O-04259,2025-09-14,523904,Cash at site
PM-018981,O-04259,2025-11-15,285008,Mobile money
PM-018982,O-04259,2025-11-12,325884,Cash at site
PM-018983,O-04260,2026-03-09,253430,Cash at site
PM-018984,O-04260,2026-04-23,323939,Mobile money
PM-018985,O-04260,2026-06-21,226643,Cash at site
PM-018986,O-04260,2026-07-30,203567,Mobile money
PM-018987,O-04260,2026-07-09,394905,Bank deposit
PM-018988,O-04260,2026-06-11,378937,Mobile money
PM-018989,O-04261,2025-05-24,450914,Mobile money
PM-018990,O-04261,2025-09-30,586702,Bank deposit
PM-018991,O-04262,2025-04-05,46162,Mobile money
PM-018992,O-04262,2025-04-03,58500,Mobile money
PM-018993,O-04262,2025-05-10,40087,Bank deposit
PM-018994,O-04262,2025-05-17,50800,Bank deposit
PM-018995,O-04262,2025-07-05,48003,Cash at site
PM-018996,O-04262,2025-10-08,40997,Bank deposit
PM-018997,O-04263,2026-03-27,48562,Mobile money
PM-018998,O-04263,2026-04-22,86853,Bank deposit
PM-018999,O-04263,2026-05-23,48318,Mobile money
PM-019000,O-04263,2026-07-12,83990,Cash at site
PM-019001,O-04263,2026-09-25,63886,Cash at site
PM-019002,O-04264,2025-03-11,337372,Cash at site
PM-019003,O-04264,2025-03-29,283376,Cash at site
PM-019004,O-04264,2025-04-06,249601,Mobile money
PM-019005,O-04264,2025-06-19,206344,Cash at site
PM-019006,O-04264,2025-06-10,167297,Cash at site
PM-019007,O-04264,2025-07-24,295730,Cash at site
PM-019008,O-04264,2025-07-06,341529,Cash at site
PM-019009,O-04265,2025-10-05,957204,Mobile money
PM-019010,O-04265,2025-11-14,1056879,Mobile money
PM-019011,O-04265,2026-01-02,685039,Cash at site
PM-019012,O-04266,2026-04-29,843052,Bank deposit
PM-019013,O-04266,2026-07-14,846930,Mobile money
PM-019014,O-04267,2025-02-23,81755,Bank deposit
PM-019015,O-04267,2025-04-23,124681,Mobile money
PM-019016,O-04267,2025-06-23,180533,Cash at site
PM-019017,O-04267,2025-07-24,115500,Mobile money
PM-019018,O-04267,2025-06-04,102219,Bank deposit
PM-019019,O-04268,2025-09-16,481229,Mobile money
PM-019020,O-04268,2026-02-10,356617,Mobile money
PM-019021,O-04269,2026-04-01,117286,Mobile money
PM-019022,O-04269,2026-05-25,129324,Bank deposit
PM-019023,O-04269,2026-05-08,216063,Cash at site
PM-019024,O-04269,2026-06-16,209335,Mobile money
PM-019025,O-04269,2026-06-17,138942,Mobile money
PM-019026,O-04270,2025-04-12,354508,Bank deposit
PM-019027,O-04270,2025-05-31,227586,Mobile money
PM-019028,O-04270,2025-07-27,438295,Mobile money
PM-019029,O-04270,2025-07-01,257859,Mobile money
PM-019030,O-04271,2025-08-29,269438,Mobile money
PM-019031,O-04271,2025-09-16,289778,Mobile money
PM-019032,O-04271,2025-11-21,196671,Mobile money
PM-019033,O-04271,2026-02-06,433685,Mobile money
PM-019034,O-04271,2025-11-24,195759,Bank deposit
PM-019035,O-04272,2025-04-02,330299,Mobile money
PM-019036,O-04272,2025-04-25,621587,Mobile money
PM-019037,O-04272,2025-08-16,579063,Bank deposit
PM-019038,O-04272,2025-08-12,305843,Mobile money
PM-019039,O-04273,2026-02-12,104747,Mobile money
PM-019040,O-04273,2026-04-13,96890,Mobile money
PM-019041,O-04273,2026-04-11,67015,Cash at site
PM-019042,O-04273,2026-05-25,75557,Mobile money
PM-019043,O-04273,2026-06-16,76773,Mobile money
PM-019044,O-04273,2026-08-04,58203,Cash at site
PM-019045,O-04274,2025-02-23,329106,Bank deposit
PM-019046,O-04274,2025-03-17,379309,Bank deposit
PM-019047,O-04274,2025-05-16,281326,Cash at site
PM-019048,O-04274,2025-04-07,299282,Mobile money
PM-019049,O-04274,2025-07-22,604747,Mobile money
PM-019050,O-04274,2025-08-03,482162,Mobile money
PM-019051,O-04274,2025-07-30,278470,Mobile money
PM-019052,O-04275,2025-08-11,118424,Bank deposit
PM-019053,O-04275,2025-08-17,108839,Mobile money
PM-019054,O-04275,2025-08-31,126748,Mobile money
PM-019055,O-04275,2025-10-24,92104,Mobile money
PM-019056,O-04275,2025-11-12,79394,Mobile money
PM-019057,O-04275,2026-01-26,133822,Cash at site
PM-019058,O-04275,2026-03-22,156094,Cash at site
PM-019059,O-04276,2025-08-16,219467,Mobile money
PM-019060,O-04276,2025-09-12,201553,Mobile money
PM-019061,O-04276,2025-12-26,232049,Mobile money
PM-019062,O-04276,2026-01-05,184544,Mobile money
PM-019063,O-04277,2026-03-29,338433,Mobile money
PM-019064,O-04277,2026-05-24,322634,Bank deposit
PM-019065,O-04277,2026-06-12,714310,Mobile money
PM-019066,O-04277,2026-08-20,368097,Bank deposit
PM-019067,O-04278,2025-04-06,43427,Mobile money
PM-019068,O-04278,2025-05-10,62265,Mobile money
PM-019069,O-04278,2025-05-09,45372,Bank deposit
PM-019070,O-04278,2025-08-26,50813,Bank deposit
PM-019071,O-04278,2025-08-26,25625,Mobile money
PM-019072,O-04279,2025-11-02,798092,Bank deposit
PM-019073,O-04279,2026-02-22,906519,Mobile money
PM-019074,O-04280,2025-03-08,99387,Cash at site
PM-019075,O-04280,2025-03-21,96683,Bank deposit
PM-019076,O-04280,2025-04-02,101696,Mobile money
PM-019077,O-04280,2025-06-19,82582,Cash at site
PM-019078,O-04280,2025-07-03,113401,Mobile money
PM-019079,O-04280,2025-06-13,70770,Mobile money
PM-019080,O-04280,2025-07-17,69393,Mobile money
PM-019081,O-04281,2025-08-05,93642,Cash at site
PM-019082,O-04281,2025-08-29,72126,Bank deposit
PM-019083,O-04281,2025-10-28,124155,Cash at site
PM-019084,O-04281,2025-09-26,102157,Mobile money
PM-019085,O-04281,2026-01-23,183026,Cash at site
PM-019086,O-04281,2026-03-03,91079,Mobile money
PM-019087,O-04282,2026-02-16,296967,Mobile money
PM-019088,O-04282,2026-03-03,284793,Mobile money
PM-019089,O-04282,2026-04-18,219993,Mobile money
PM-019090,O-04282,2026-05-13,254891,Cash at site
PM-019091,O-04282,2026-06-28,326553,Mobile money
PM-019092,O-04282,2026-05-11,157444,Cash at site
PM-019093,O-04282,2026-07-18,282981,Mobile money
PM-019094,O-04283,2026-03-17,121021,Mobile money
PM-019095,O-04283,2026-03-24,101744,Mobile money
PM-019096,O-04283,2026-04-13,148017,Bank deposit
PM-019097,O-04283,2026-06-29,105254,Mobile money
PM-019098,O-04283,2026-08-13,93327,Bank deposit
PM-019099,O-04283,2026-05-24,112217,Mobile money
PM-019100,O-04283,2026-07-14,128581,Mobile money
PM-019101,O-04284,2025-06-06,602651,Mobile money
PM-019102,O-04284,2025-08-11,488771,Mobile money
PM-019103,O-04285,2026-04-16,229834,Mobile money
PM-019104,O-04285,2026-04-16,414045,Cash at site
PM-019105,O-04285,2026-07-11,277633,Mobile money
PM-019106,O-04285,2026-10-20,222618,Mobile money
PM-019107,O-04286,2025-08-20,328028,Cash at site
PM-019108,O-04286,2025-09-29,423553,Mobile money
PM-019109,O-04286,2025-10-21,303301,Mobile money
PM-019110,O-04286,2025-10-13,324536,Bank deposit
PM-019111,O-04286,2025-12-25,271140,Mobile money
PM-019112,O-04286,2026-02-08,229893,Mobile money
PM-019113,O-04287,2025-08-12,7438,Mobile money
PM-019114,O-04287,2025-09-06,7679,Mobile money
PM-019115,O-04287,2025-10-14,11597,Bank deposit
PM-019116,O-04287,2025-11-05,10022,Mobile money
PM-019117,O-04287,2025-10-17,7963,Mobile money
PM-019118,O-04287,2025-12-14,6062,Mobile money
PM-019119,O-04287,2025-11-15,9605,Mobile money
PM-019120,O-04288,2026-03-18,242374,Bank deposit
PM-019121,O-04288,2026-03-18,207222,Mobile money
PM-019122,O-04288,2026-06-19,104866,Mobile money
PM-019123,O-04288,2026-06-14,238344,Mobile money
PM-019124,O-04288,2026-05-20,182221,Mobile money
PM-019125,O-04288,2026-08-03,103280,Mobile money
PM-019126,O-04289,2025-05-26,853946,Bank deposit
PM-019127,O-04289,2025-08-14,560566,Mobile money
PM-019128,O-04290,2025-09-06,105003,Bank deposit
PM-019129,O-04290,2025-11-08,106031,Mobile money
PM-019130,O-04290,2025-11-25,118619,Mobile money
PM-019131,O-04290,2025-12-19,59901,Mobile money
PM-019132,O-04291,2026-03-18,177407,Bank deposit
PM-019133,O-04291,2026-05-06,102122,Mobile money
PM-019134,O-04291,2026-10-01,156768,Cash at site
PM-019135,O-04292,2025-05-05,380535,Mobile money
PM-019136,O-04292,2025-06-16,340915,Cash at site
PM-019137,O-04292,2025-08-23,454308,Mobile money
PM-019138,O-04293,2025-11-13,762970,Mobile money
PM-019139,O-04293,2026-02-13,394205,Cash at site
PM-019140,O-04294,2026-04-04,195142,Mobile money
PM-019141,O-04294,2026-06-13,89552,Cash at site
PM-019142,O-04295,2026-02-27,154850,Mobile money
PM-019143,O-04295,2026-04-05,194286,Bank deposit
