order_id,farmer_id,season,order_date,deadline,principal_cents,service_fee_cents,total_due_cents
O-04240,F-02139,2026A,2026-02-13,2026-09-30,1395500,167460,1562960
O-04241,F-02140,2025B,2025-07-06,2026-02-28,1175000,141000,1316000
O-04242,F-02140,2025A,2025-01-25,2025-09-30,1496500,179580,1676080
O-04243,F-02141,2025B,2025-07-06,2026-02-28,1641000,196920,1837920
O-04244,F-02141,2026A,2026-02-21,2026-09-30,777500,93300,870800
O-04245,F-02141,2025A,2025-02-20,2025-09-30,3577000,429240,4006240
O-04246,F-02142,2026A,2026-02-14,2026-09-30,815500,97860,913360
O-04247,F-02142,2025B,2025-08-05,2026-02-28,573500,68820,642320
O-04248,F-02143,2026A,2026-02-08,2026-09-30,1578500,189420,1767920
O-04249,F-02143,2025A,2025-02-01,2025-09-30,902000,108240,1010240
O-04250,F-02143,2025B,2025-07-25,2026-02-28,2108000,252960,2360960
O-04251,F-02144,2025B,2025-07-11,2026-02-28,1249500,149940,1399440
O-04252,F-02144,2026A,2026-02-11,2026-09-30,1835000,220200,2055200
O-04253,F-02145,2026A,2026-02-01,2026-09-30,504000,60480,564480
O-04254,F-02145,2025A,2025-02-14,2025-09-30,2013000,241560,2254560
O-04255,F-02145,2025B,2025-07-01,2026-02-28,1596000,191520,1787520
O-04256,F-02146,2026A,2026-02-11,2026-09-30,2372000,284640,2656640
O-04257,F-02147,2025A,2025-01-17,2025-09-30,774000,92880,866880
O-04258,F-02147,2026A,2026-01-18,2026-09-30,1539000,184680,1723680
O-04259,F-02147,2025B,2025-07-20,2026-02-28,1107000,132840,1239840
O-04260,F-02148,2026A,2026-02-10,2026-09-30,1819000,218280,2037280
O-04261,F-02148,2025A,2025-01-31,2025-09-30,1103500,132420,1235920
O-04262,F-02149,2025A,2025-02-23,2025-09-30,250500,30060,280560
O-04263,F-02149,2026A,2026-02-05,2026-09-30,327000,39240,366240
O-04264,F-02150,2025A,2025-02-13,2025-09-30,1946000,233520,2179520
O-04265,F-02150,2025B,2025-08-10,2026-02-28,2819000,338280,3157280
O-04266,F-02151,2026A,2026-01-20,2026-09-30,1653500,198420,1851920
O-04267,F-02151,2025A,2025-01-19,2025-09-30,661000,79320,740320
O-04268,F-02152,2025B,2025-07-10,2026-02-28,905000,108600,1013600
O-04269,F-02152,2026A,2026-02-13,2026-09-30,810000,97200,907200
O-04270,F-02152,2025A,2025-02-12,2025-09-30,1503000,180360,1683360
O-04271,F-02153,2025B,2025-07-18,2026-02-28,1321500,158580,1480080
O-04272,F-02153,2025A,2025-02-02,2025-09-30,1633000,195960,1828960
O-04273,F-02154,2026A,2026-01-19,2026-09-30,548000,65760,613760
O-04274,F-02154,2025A,2025-01-20,2025-09-30,2817000,338040,3155040
O-04275,F-02154,2025B,2025-07-11,2026-02-28,1070500,128460,1198960
O-04276,F-02155,2025B,2025-07-09,2026-02-28,1253000,150360,1403360
O-04277,F-02155,2026A,2026-02-08,2026-09-30,2693000,323160,3016160
O-04278,F-02156,2025A,2025-02-15,2025-09-30,383000,45960,428960
O-04279,F-02156,2025B,2025-07-24,2026-02-28,2156000,258720,2414720
O-04280,F-02157,2025A,2025-02-08,2025-09-30,1121000,134520,1255520
O-04281,F-02157,2025B,2025-07-07,2026-02-28,1031000,123720,1154720
O-04282,F-02158,2026A,2026-01-19,2026-09-30,2049000,245880,2294880
O-04283,F-02159,2026A,2026-02-07,2026-09-30,1169000,140280,1309280
O-04284,F-02160,2025A,2025-01-22,2025-09-30,1223000,146760,1369760
O-04285,F-02160,2026A,2026-02-12,2026-09-30,1457500,174900,1632400
O-04286,F-02160,2025B,2025-07-26,2026-02-28,2386000,286320,2672320
O-04287,F-02161,2025B,2025-07-05,2026-02-28,75500,9060,84560
O-04288,F-02161,2026A,2026-02-04,2026-09-30,1437000,172440,1609440
O-04289,F-02161,2025A,2025-01-28,2025-09-30,1561500,187380,1748880
O-04290,F-02162,2025B,2025-08-08,2026-02-28,763000,91560,854560
O-04291,F-02162,2026A,2026-01-30,2026-09-30,720000,86400,806400
O-04292,F-02162,2025A,2025-02-15,2025-09-30,1650000,198000,1848000
O-04293,F-02163,2025B,2025-07-10,2026-02-28,1591000,190920,1781920
O-04294,F-02163,2026A,2026-01-30,2026-09-30,431000,51720,482720
O-04295,F-02164,2026A,2026-01-19,2026-09-30,749500,89940,839440
O-04296,F-02164,2025B,2025-07-29,2026-02-28,739000,88680,827680
O-04297,F-02165,2025B,2025-07-18,2026-02-28,1278000,153360,1431360
O-04298,F-02165,2025A,2025-02-12,2025-09-30,1385000,166200,1551200
O-04299,F-02166,2025B,2025-08-02,2026-02-28,1506000,180720,1686720
O-04300,F-02166,2026A,2026-02-17,2026-09-30,3031000,363720,3394720
O-04301,F-02167,2026A,2026-01-25,2026-09-30,895000,107400,1002400
O-04302,F-02168,2026A,2026-02-17,2026-09-30,2707000,324840,3031840
O-04303,F-02169,2026A,2026-02-15,2026-09-30,192000,23040,215040
O-04304,F-02170,2025A,2025-01-20,2025-09-30,1902000,228240,2130240
O-04305,F-02171,2025A,2025-01-25,2025-09-30,1538000,184560,1722560
O-04306,F-02172,2025B,2025-07-19,2026-02-28,954500,114540,1069040
O-04307,F-02173,2026A,2026-01-20,2026-09-30,1312000,157440,1469440
O-04308,F-02173,2025B,2025-07-11,2026-02-28,2130000,255600,2385600
O-04309,F-02173,2025A,2025-01-15,2025-09-30,1180000,141600,1321600
O-04310,F-02174,2025B,2025-07-13,2026-02-28,673000,80760,753760
O-04311,F-02174,2026A,2026-02-21,2026-09-30,823000,98760,921760
O-04312,F-02175,2026A,2026-02-01,2026-09-30,690000,82800,772800
O-04313,F-02176,2025B,2025-07-25,2026-02-28,2110000,253200,2363200
O-04314,F-02176,2026A,2026-02-01,2026-09-30,1580500,189660,1770160
O-04315,F-02176,2025A,2025-02-10,2025-09-30,1136000,136320,1272320
O-04316,F-02177,2026A,2026-01-25,2026-09-30,3185000,382200,3567200
O-04317,F-02177,2025A,2025-02-04,2025-09-30,1186000,142320,1328320
O-04318,F-02177,2025B,2025-07-24,2026-02-28,2488000,298560,2786560
O-04319,F-02178,2026A,2026-01-22,2026-09-30,1288500,154620,1443120
O-04320,F-02178,2025B,2025-07-23,2026-02-28,396000,47520,443520
O-04321,F-02179,2025B,2025-07-11,2026-02-28,1959000,235080,2194080
O-04322,F-02180,2026A,2026-02-13,2026-09-30,819500,98340,917840
O-04323,F-02180,2025A,2025-02-18,2025-09-30,2070000,248400,2318400
O-04324,F-02181,2025B,2025-08-01,2026-02-28,1328000,159360,1487360
O-04325,F-02181,2026A,2026-01-22,2026-09-30,636000,76320,712320
O-04326,F-02182,2025B,2025-07-09,2026-02-28,2138000,256560,2394560
O-04327,F-02182,2025A,2025-02-23,2025-09-30,2171000,260520,2431520
O-04328,F-02183,2025B,2025-07-25,2026-02-28,1013500,121620,1135120
O-04329,F-02183,2026A,2026-02-08,2026-09-30,749000,89880,838880
O-04330,F-02184,2026A,2026-01-22,2026-09-30,1385000,166200,1551200
O-04331,F-02185,2025A,2025-02-15,2025-09-30,2944000,353280,3297280
O-04332,F-02185,2026A,2026-02-04,2026-09-30,2754000,330480,3084480
O-04333,F-02185,2025B,2025-07-25,2026-02-28,1702500,204300,1906800
O-04334,F-02186,2025A,2025-02-12,2025-09-30,1148000,137760,1285760
O-04335,F-02186,2026A,2026-02-12,2026-09-30,1369000,164280,1533280
O-04336,F-02186,2025B,2025-08-07,2026-02-28,3555000,426600,3981600
O-04337,F-02187,2025A,2025-02-04,2025-09-30,3276000,393120,3669120
O-04338,F-02188,2025A,2025-02-21,2025-09-30,1437500,172500,1610000
O-04339,F-02188,2025B,2025-07-24,2026-02-28,2874000,344880,3218880
O-04340,F-02189,2025B,2025-07-07,2026-02-28,3192000,383040,3575040
O-04341,F-02190,2025A,2025-02-15,2025-09-30,2384000,286080,2670080
O-04342,F-02190,2026A,2026-02-07,2026-09-30,546500,65580,612080
O-04343,F-02191,2025B,2025-07-31,2026-02-28,1465000,175800,1640800
O-04344,F-02191,2025A,2025-01-31,2025-09-30,1282000,153840,1435840
O-04345,F-02191,2026A,2026-01-23,2026-09-30,306500,36780,343280
O-04346,F-02192,2026A,2026-02-03,2026-09-30,1449000,173880,1622880
O-04347,F-02192,2025B,2025-07-10,2026-02-28,1145000,137400,1282400
O-04348,F-02193,2025A,2025-02-02,2025-09-30,304500,36540,341040
O-04349,F-02193,2026A,2026-02-13,2026-09-30,1457500,174900,1632400
O-04350,F-02193,2025B,2025-07-23,2026-02-28,689000,82680,771680
O-04351,F-02194,2026A,2026-02-15,2026-09-30,2013000,241560,2254560
O-04352,F-02194,2025A,2025-01-15,2025-09-30,1127000,135240,1262240
O-04353,F-02195,2025B,2025-07-29,2026-02-28,92000,11040,103040
O-04354,F-02195,2026A,2026-02-16,2026-09-30,1136500,136380,1272880
O-04355,F-02196,2026A,2026-02-14,2026-09-30,2328500,279420,2607920
O-04356,F-02196,2025B,2025-07-22,2026-02-28,2068500,248220,2316720
O-04357,F-02197,2025B,2025-07-11,2026-02-28,2626000,315120,2941120
O-04358,F-02198,2026A,2026-02-04,2026-09-30,1962000,235440,2197440
O-04359,F-02199,2025B,2025-07-05,2026-02-28,2045000,245400,2290400
O-04360,F-02200,2025B,2025-07-01,2026-02-28,1286000,154320,1440320
O-04361,F-02201,2025A,2025-02-03,2025-09-30,687000,82440,769440
O-04362,F-02201,2026A,2026-02-18,2026-09-30,1301500,156180,1457680
O-04363,F-02201,2025B,2025-08-09,2026-02-28,730000,87600,817600
O-04364,F-02202,2026A,2026-02-12,2026-09-30,1669000,200280,1869280
O-04365,F-02202,2025A,2025-02-15,2025-09-30,744000,89280,833280
O-04366,F-02202,2025B,2025-07-22,2026-02-28,1509000,181080,1690080
O-04367,F-02203,2025B,2025-07-30,2026-02-28,3873000,464760,4337760
O-04368,F-02203,2025A,2025-02-15,2025-09-30,1680500,201660,1882160
O-04369,F-02203,2026A,2026-01-17,2026-09-30,962000,115440,1077440
O-04370,F-02204,2025B,2025-07-07,2026-02-28,980000,117600,1097600
O-04371,F-02204,2025A,2025-02-11,2025-09-30,3296000,395520,3691520
O-04372,F-02205,2026A,2026-01-30,2026-09-30,182500,21900,204400
O-04373,F-02205,2025B,2025-07-23,2026-02-28,1589000,190680,1779680
O-04374,F-02205,2025A,2025-02-09,2025-09-30,920000,110400,1030400
O-04375,F-02206,2025B,2025-07-21,2026-02-28,2635500,316260,2951760
O-04376,F-02206,2026A,2026-02-08,2026-09-30,483000,57960,540960
O-04377,F-02207,2026A,2026-02-05,2026-09-30,986000,118320,1104320
O-04378,F-02208,2026A,2026-01-20,2026-09-30,506500,60780,567280
O-04379,F-02209,2026A,2026-01-25,2026-09-30,1488000,178560,1666560
O-04380,F-02210,2025A,2025-01-22,2025-09-30,436000,52320,488320
O-04381,F-02211,2025B,2025-08-08,2026-02-28,947500,113700,1061200
O-04382,F-02212,2025B,2025-07-21,2026-02-28,1695000,203400,1898400
O-04383,F-02212,2025A,2025-01-17,2025-09-30,2244000,269280,2513280
O-04384,F-02213,2025B,2025-07-17,2026-02-28,1671500,200580,1872080
O-04385,F-02213,2025A,2025-02-12,2025-09-30,2383000,285960,2668960
O-04386,F-02213,2026A,2026-02-13,2026-09-30,1260000,151200,1411200
O-04387,F-02214,2025A,2025-01-28,2025-09-30,1312000,157440,1469440
O-04388,F-02214,2025B,2025-07-11,2026-02-28,1318000,158160,1476160
O-04389,F-02214,2026A,2026-01-25,2026-09-30,353000,42360,395360
O-04390,F-02215,2026A,2026-01-30,2026-09-30,1168000,140160,1308160
O-04391,F-02216,2025B,2025-07-15,2026-02-28,103500,12420,115920
O-04392,F-02216,2025A,2025-02-05,2025-09-30,1939000,232680,2171680
O-04393,F-02216,2026A,2026-02-20,2026-09-30,476000,57120,533120
O-04394,F-02217,2026A,2026-01-22,2026-09-30,851000,102120,953120
O-04395,F-02218,2025A,2025-02-07,2025-09-30,1045000,125400,1170400
O-04396,F-02218,2025B,2025-07-06,2026-02-28,272000,32640,304640
O-04397,F-02218,2026A,2026-01-15,2026-09-30,3081000,369720,3450720
O-04398,F-02219,2025A,2025-01-16,2025-09-30,567500,68100,635600
O-04399,F-02219,2026A,2026-01-22,2026-09-30,930000,111600,1041600
O-04400,F-02219,2025B,2025-07-02,2026-02-28,2242000,269040,2511040
O-04401,F-02220,2026A,2026-02-02,2026-09-30,3043000,365160,3408160
O-04402,F-02220,2025B,2025-07-13,2026-02-28,1880000,225600,2105600
O-04403,F-02221,2025B,2025-07-14,2026-02-28,1841000,220920,2061920
O-04404,F-02221,2025A,2025-02-09,2025-09-30,2318500,278220,2596720
O-04405,F-02221,2026A,2026-02-11,2026-09-30,3023000,362760,3385760
O-04406,F-02222,2025A,2025-02-05,2025-09-30,3111000,373320,3484320
O-04407,F-02223,2025B,2025-07-15,2026-02-28,2901000,348120,3249120
O-04408,F-02224,2026A,2026-01-25,2026-09-30,588000,70560,658560
O-04409,F-02224,2025A,2025-02-15,2025-09-30,862500,103500,966000
O-04410,F-02224,2025B,2025-07-07,2026-02-28,1422000,170640,1592640
O-04411,F-02225,2025B,2025-08-09,2026-02-28,2308000,276960,2584960
O-04412,F-02225,2026A,2026-01-13,2026-09-30,1237000,148440,1385440
O-04413,F-02225,2025A,2025-01-31,2025-09-30,1340000,160800,1500800
O-04414,F-02226,2025A,2025-02-08,2025-09-30,2891500,346980,3238480
O-04415,F-02227,2026A,2026-02-08,2026-09-30,231000,27720,258720
O-04416,F-02227,2025A,2025-01-28,2025-09-30,107000,12840,119840
O-04417,F-02227,2025B,2025-07-24,2026-02-28,1230000,147600,1377600
O-04418,F-02228,2025A,2025-02-05,2025-09-30,2363500,283620,2647120
O-04419,F-02228,2025B,2025-07-26,2026-02-28,2120000,254400,2374400
O-04420,F-02228,2026A,2026-01-25,2026-09-30,1624000,194880,1818880
O-04421,F-02229,2025A,2025-02-04,2025-09-30,1636500,196380,1832880
O-04422,F-02229,2025B,2025-07-23,2026-02-28,1595000,191400,1786400
O-04423,F-02229,2026A,2026-02-16,2026-09-30,1859000,223080,2082080
O-04424,F-02230,2025A,2025-02-05,2025-09-30,2120000,254400,2374400
O-04425,F-02230,2025B,2025-07-21,2026-02-28,3233000,387960,3620960
O-04426,F-02230,2026A,2026-02-02,2026-09-30,740500,88860,829360
O-04427,F-02231,2026A,2026-02-05,2026-09-30,2592500,311100,2903600
O-04428,F-02232,2026A,2026-02-13,2026-09-30,1486000,178320,1664320
O-04429,F-02233,2025A,2025-01-15,2025-09-30,2688000,322560,3010560
O-04430,F-02233,2026A,2026-02-17,2026-09-30,705500,84660,790160
O-04431,F-02234,2025A,2025-02-24,2025-09-30,1312000,157440,1469440
O-04432,F-02234,2026A,2026-02-04,2026-09-30,1600000,192000,1792000
O-04433,F-02234,2025B,2025-07-29,2026-02-28,686000,82320,768320
O-04434,F-02235,2025B,2025-07-05,2026-02-28,1357500,162900,1520400
O-04435,F-02235,2025A,2025-02-06,2025-09-30,1472000,176640,1648640
O-04436,F-02235,2026A,2026-02-01,2026-09-30,1320000,158400,1478400
O-04437,F-02236,2026A,2026-02-18,2026-09-30,2305000,276600,2581600
O-04438,F-02236,2025B,2025-07-23,2026-02-28,1392500,167100,1559600
O-04439,F-02237,2025B,2025-07-27,2026-02-28,1712000,205440,1917440
O-04440,F-02238,2025A,2025-01-23,2025-09-30,963500,115620,1079120
O-04441,F-02239,2026A,2026-02-06,2026-09-30,153000,18360,171360
O-04442,F-02239,2025B,2025-07-31,2026-02-28,724500,86940,811440
O-04443,F-02239,2025A,2025-01-27,2025-09-30,1518500,182220,1700720
O-04444,F-02240,2025B,2025-07-23,2026-02-28,1712500,205500,1918000
O-04445,F-02241,2025B,2025-08-01,2026-02-28,772000,92640,864640
O-04446,F-02241,2025A,2025-01-27,2025-09-30,3167000,380040,3547040
O-04447,F-02241,2026A,2026-01-24,2026-09-30,1980000,237600,2217600
O-04448,F-02242,2026A,2026-01-15,2026-09-30,1908000,228960,2136960
O-04449,F-02242,2025A,2025-01-29,2025-09-30,515000,61800,576800
O-04450,F-02243,2026A,2026-02-07,2026-09-30,1899000,227880,2126880
O-04451,F-02243,2025B,2025-08-10,2026-02-28,687000,82440,769440
O-04452,F-02243,2025A,2025-02-05,2025-09-30,564000,67680,631680
O-04453,F-02244,2025B,2025-07-10,2026-02-28,1501000,180120,1681120
O-04454,F-02244,2026A,2026-02-15,2026-09-30,354000,42480,396480
O-04455,F-02245,2026A,2026-02-13,2026-09-30,1490500,178860,1669360
O-04456,F-02246,2025A,2025-01-29,2025-09-30,789000,94680,883680
O-04457,F-02246,2025B,2025-07-18,2026-02-28,1407500,168900,1576400
O-04458,F-02247,2026A,2026-02-18,2026-09-30,476000,57120,533120
O-04459,F-02247,2025A,2025-01-15,2025-09-30,151000,18120,169120
O-04460,F-02248,2025A,2025-01-29,2025-09-30,806000,96720,902720
O-04461,F-02248,2026A,2026-01-12,2026-09-30,2028000,243360,2271360
O-04462,F-02249,2026A,2026-02-18,2026-09-30,2274500,272940,2547440
O-04463,F-02250,2025A,2025-02-24,2025-09-30,2553000,306360,2859360
O-04464,F-02251,2026A,2026-02-13,2026-09-30,3246500,389580,3636080
O-04465,F-02251,2025B,2025-08-05,2026-02-28,2149000,257880,2406880
O-04466,F-02252,2026A,2026-01-31,2026-09-30,341500,40980,382480
O-04467,F-02253,2026A,2026-01-21,2026-09-30,375000,45000,420000
O-04468,F-02254,2025A,2025-02-17,2025-09-30,2291500,274980,2566480
O-04469,F-02254,2025B,2025-07-26,2026-02-28,1606000,192720,1798720
O-04470,F-02255,2026A,2026-02-04,2026-09-30,1392500,167100,1559600
O-04471,F-02256,2026A,2026-02-17,2026-09-30,101000,12120,113120
O-04472,F-02256,2025A,2025-02-05,2025-09-30,1683000,201960,1884960
O-04473,F-02257,2025B,2025-07-11,2026-02-28,2857500,342900,3200400
O-04474,F-02257,2025A,2025-01-22,2025-09-30,912000,109440,1021440
O-04475,F-02258,2025A,2025-02-13,2025-09-30,720500,86460,806960
O-04476,F-02258,2025B,2025-07-05,2026-02-28,905000,108600,1013600
O-04477,F-02258,2026A,2026-02-06,2026-09-30,3760500,451260,4211760
O-04478,F-02259,2025A,2025-01-30,2025-09-30,1043000,125160,1168160
O-04479,F-02259,2025B,2025-07-06,2026-02-28,2120000,254400,2374400
O-04480,F-02260,2025B,2025-08-03,2026-02-28,1376000,165120,1541120
O-04481,F-02260,2025A,2025-02-07,2025-09-30,964000,115680,1079680
O-04482,F-02261,2026A,2026-01-17,2026-09-30,1656000,198720,1854720
O-04483,F-02261,2025A,2025-01-19,2025-09-30,1786000,214320,2000320
O-04484,F-02261,2025B,2025-07-20,2026-02-28,1872000,224640,2096640
O-04485,F-02262,2025B,2025-08-04,2026-02-28,861000,103320,964320
O-04486,F-02262,2025A,2025-01-20,2025-09-30,699000,83880,782880
O-04487,F-02262,2026A,2026-02-06,2026-09-30,1278000,153360,1431360
O-04488,F-02263,2026A,2026-02-10,2026-09-30,1127000,135240,1262240
O-04489,F-02264,2026A,2026-01-16,2026-09-30,1132000,135840,1267840
O-04490,F-02265,2025A,2025-01-18,2025-09-30,2124000,254880,2378880
O-04491,F-02266,2026A,2026-02-07,2026-09-30,2566500,307980,2874480
O-04492,F-02267,2026A,2026-02-01,2026-09-30,2786000,334320,3120320
O-04493,F-02267,2025A,2025-02-21,2025-09-30,1384500,166140,1550640
O-04494,F-02268,2026A,2026-02-07,2026-09-30,3796000,455520,4251520
O-04495,F-02268,2025B,2025-07-24,2026-02-28,1209000,145080,1354080
O-04496,F-02268,2025A,2025-02-22,2025-09-30,1931000,231720,2162720
O-04497,F-02269,2025B,2025-07-26,2026-02-28,702500,84300,786800
O-04498,F-02270,2025A,2025-02-06,2025-09-30,618500,74220,692720
O-04499,F-02271,2026A,2026-02-09,2026-09-30,895000,107400,1002400
O-04500,F-02271,2025A,2025-02-24,2025-09-30,535500,64260,599760
O-04501,F-02271,2025B,2025-08-10,2026-02-28,3522000,422640,3944640
O-04502,F-02272,2025B,2025-07-09,2026-02-28,872000,104640,976640
O-04503,F-02272,2026A,2026-02-12,2026-09-30,1487000,178440,1665440
O-04504,F-02273,2025A,2025-02-24,2025-09-30,948000,113760,1061760
O-04505,F-02273,2025B,2025-07-25,2026-02-28,2981500,357780,3339280
O-04506,F-02273,2026A,2026-01-15,2026-09-30,75500,9060,84560
O-04507,F-02274,2025A,2025-01-18,2025-09-30,348000,41760,389760
O-04508,F-02275,2025A,2025-01-28,2025-09-30,2261500,271380,2532880
O-04509,F-02276,2025B,2025-07-19,2026-02-28,1464000,175680,1639680
O-04510,F-02277,2026A,2026-02-09,2026-09-30,562500,67500,630000
O-04511,F-02278,2026A,2026-02-12,2026-09-30,1000000,120000,1120000
O-04512,F-02279,2025B,2025-07-19,2026-02-28,2736000,328320,3064320
O-04513,F-02279,2026A,2026-01-14,2026-09-30,1426000,171120,1597120
O-04514,F-02280,2025A,2025-01-19,2025-09-30,1636000,196320,1832320
O-04515,F-02280,2026A,2026-02-13,2026-09-30,2213000,265560,2478560
O-04516,F-02281,2026A,2026-02-14,2026-09-30,921000,110520,1031520
O-04517,F-02281,2025A,2025-01-27,2025-09-30,353000,42360,395360
O-04518,F-02281,2025B,2025-08-09,2026-02-28,1460000,175200,1635200
O-04519,F-02282,2026A,2026-02-15,2026-09-30,1927000,231240,2158240
O-04520,F-02282,2025A,2025-02-08,2025-09-30,1810000,217200,2027200
O-04521,F-02283,2025A,2025-02-07,2025-09-30,198000,23760,221760
O-04522,F-02283,2025B,2025-07-14,2026-02-28,1165500,139860,1305360
O-04523,F-02283,2026A,2026-01-25,2026-09-30,1366000,163920,1529920
O-04524,F-02284,2026A,2026-02-20,2026-09-30,1525000,183000,1708000
O-04525,F-02284,2025B,2025-07-03,2026-02-28,1312000,157440,1469440
O-04526,F-02284,2025A,2025-02-20,2025-09-30,2017000,242040,2259040
O-04527,F-02285,2025B,2025-07-27,2026-02-28,1554000,186480,1740480
O-04528,F-02285,2025A,2025-02-09,2025-09-30,2335000,280200,2615200
O-04529,F-02286,2025B,2025-08-10,2026-02-28,961000,115320,1076320
O-04530,F-02287,2026A,2026-02-17,2026-09-30,1220000,146400,1366400
O-04531,F-02287,2025B,2025-07-21,2026-02-28,652500,78300,730800
O-04532,F-02288,2026A,2026-01-29,2026-09-30,2219000,266280,2485280
O-04533,F-02288,2025A,2025-02-08,2025-09-30,1468000,176160,1644160
O-04534,F-02289,2025B,2025-07-20,2026-02-28,1115000,133800,1248800
O-04535,F-02290,2025B,2025-07-31,2026-02-28,1700000,204000,1904000
O-04536,F-02290,2026A,2026-01-30,2026-09-30,2755000,330600,3085600
O-04537,F-02290,2025A,2025-02-02,2025-09-30,4213000,505560,4718560
O-04538,F-02291,2025B,2025-07-30,2026-02-28,2304000,276480,2580480
O-04539,F-02291,2026A,2026-01-23,2026-09-30,2613000,313560,2926560
O-04540,F-02291,2025A,2025-02-07,2025-09-30,1392500,167100,1559600
O-04541,F-02292,2025B,2025-07-03,2026-02-28,1022000,122640,1144640
O-04542,F-02292,2025A,2025-01-31,2025-09-30,134000,16080,150080
O-04543,F-02292,2026A,2026-01-28,2026-09-30,2225000,267000,2492000
O-04544,F-02293,2025A,2025-02-17,2025-09-30,654000,78480,732480
O-04545,F-02293,2026A,2026-02-04,2026-09-30,465000,55800,520800
O-04546,F-02293,2025B,2025-08-04,2026-02-28,1169000,140280,1309280
