order_item_id,order_id,product_id,quantity,unit_price_cents,line_total_cents
I-015746,O-04519,P-10,2,28000,56000
I-015747,O-04520,P-04,2,625000,1250000
I-015748,O-04520,P-07,2,280000,560000
I-015749,O-04521,P-08,3,36000,108000
I-015750,O-04521,P-01,2,45000,90000
I-015751,O-04522,P-09,3,47500,142500
I-015752,O-04522,P-06,3,341000,1023000
I-015753,O-04523,P-07,2,280000,560000
I-015754,O-04523,P-03,2,62000,124000
I-015755,O-04523,P-06,2,341000,682000
I-015756,O-04524,P-09,2,47500,95000
I-015757,O-04524,P-04,2,625000,1250000
I-015758,O-04524,P-03,2,62000,124000
I-015759,O-04524,P-10,2,28000,56000
I-015760,O-04525,P-02,3,210000,630000
I-015761,O-04525,P-06,2,341000,682000
I-015762,O-04526,P-07,2,280000,560000
I-015763,O-04526,P-01,1,45000,45000
I-015764,O-04526,P-06,2,341000,682000
I-015765,O-04526,P-05,1,520000,520000
I-015766,O-04526,P-02,1,210000,210000
I-015767,O-04527,P-04,1,625000,625000
I-015768,O-04527,P-01,1,45000,45000
I-015769,O-04527,P-10,3,28000,84000
I-015770,O-04527,P-05,1,520000,520000
I-015771,O-04527,P-07,1,280000,280000
I-015772,O-04528,P-10,1,28000,28000
I-015773,O-04528,P-03,3,62000,186000
I-015774,O-04528,P-04,3,625000,1875000
I-015775,O-04528,P-08,1,36000,36000
I-015776,O-04528,P-02,1,210000,210000
I-015777,O-04529,P-04,1,625000,625000
I-015778,O-04529,P-07,1,280000,280000
I-015779,O-04529,P-10,2,28000,56000
I-015780,O-04530,P-01,1,45000,45000
I-015781,O-04530,P-04,1,625000,625000
I-015782,O-04530,P-07,1,280000,280000
I-015783,O-04530,P-03,3,62000,186000
I-015784,O-04530,P-10,3,28000,84000
I-015785,O-04531,P-09,3,47500,142500
I-015786,O-04531,P-02,2,210000,420000
I-015787,O-04531,P-01,2,45000,90000
I-015788,O-04532,P-04,1,625000,625000
I-015789,O-04532,P-06,3,341000,1023000
I-015790,O-04532,P-10,2,28000,56000
I-015791,O-04532,P-02,2,210000,420000
I-015792,O-04532,P-09,2,47500,95000
I-015793,O-04533,P-06,2,341000,682000
I-015794,O-04533,P-02,1,210000,210000
I-015795,O-04533,P-05,1,520000,520000
I-015796,O-04533,P-10,2,28000,56000
I-015797,O-04534,P-02,2,210000,420000
I-015798,O-04534,P-01,3,45000,135000
I-015799,O-04534,P-07,2,280000,560000
I-015800,O-04535,P-09,2,47500,95000
I-015801,O-04535,P-05,3,520000,1560000
I-015802,O-04535,P-01,1,45000,45000
I-015803,O-04536,P-08,3,36000,108000
I-015804,O-04536,P-01,2,45000,90000
I-015805,O-04536,P-06,2,341000,682000
I-015806,O-04536,P-04,3,625000,1875000
I-015807,O-04537,P-07,2,280000,560000
I-015808,O-04537,P-05,2,520000,1040000
I-015809,O-04537,P-04,3,625000,1875000
I-015810,O-04537,P-10,2,28000,56000
I-015811,O-04537,P-06,2,341000,682000
I-015812,O-04538,P-04,2,625000,1250000
I-015813,O-04538,P-10,1,28000,28000
I-015814,O-04538,P-03,3,62000,186000
I-015815,O-04538,P-07,3,280000,840000
I-015816,O-04539,P-10,2,28000,56000
I-015817,O-04539,P-04,3,625000,1875000
I-015818,O-04539,P-06,2,341000,682000
I-015819,O-04540,P-09,3,47500,142500
I-015820,O-04540,P-04,2,625000,1250000
I-015821,O-04541,P-07,1,280000,280000
I-015822,O-04541,P-08,2,36000,72000
I-015823,O-04541,P-04,1,625000,625000
I-015824,O-04541,P-01,1,45000,45000
I-015825,O-04542,P-03,1,62000,62000
I-015826,O-04542,P-08,2,36000,72000
I-015827,O-04543,P-05,2,520000,1040000
I-015828,O-04543,P-04,1,625000,625000
I-015829,O-04543,P-07,2,280000,560000
I-015830,O-04544,P-08,2,36000,72000
I-015831,O-04544,P-05,1,520000,520000
I-015832,O-04544,P-03,1,62000,62000
I-015833,O-04545,P-03,2,62000,124000
I-015834,O-04545,P-06,1,341000,341000
I-015835,O-04546,P-03,1,62000,62000
I-015836,O-04546,P-10,3,28000,84000
I-015837,O-04546,P-06,3,341000,1023000
I-015838,O-04547,P-07,1,280000,280000
I-015839,O-04547,P-03,3,62000,186000
I-015840,O-04547,P-05,2,520000,1040000
I-015841,O-04548,P-08,1,36000,36000
I-015842,O-04548,P-06,2,341000,682000
I-015843,O-04548,P-05,3,520000,1560000
I-015844,O-04548,P-03,3,62000,186000
I-015845,O-04548,P-04,1,625000,625000
I-015846,O-04549,P-08,2,36000,72000
I-015847,O-04549,P-04,3,625000,1875000
I-015848,O-04549,P-02,2,210000,420000
I-015849,O-04549,P-05,3,520000,1560000
I-015850,O-04550,P-08,2,36000,72000
I-015851,O-04550,P-09,1,47500,47500
I-015852,O-04551,P-10,1,28000,28000
I-015853,O-04551,P-03,3,62000,186000
I-015854,O-04551,P-05,2,520000,1040000
I-015855,O-04552,P-10,3,28000,84000
I-015856,O-04552,P-06,1,341000,341000
I-015857,O-04552,P-03,1,62000,62000
I-015858,O-04553,P-09,1,47500,47500
I-015859,O-04553,P-07,3,280000,840000
I-015860,O-04553,P-02,1,210000,210000
I-015861,O-04553,P-05,1,520000,520000
I-015862,O-04554,P-04,1,625000,625000
I-015863,O-04554,P-08,2,36000,72000
I-015864,O-04554,P-05,1,520000,520000
I-015865,O-04554,P-09,2,47500,95000
I-015866,O-04554,P-10,1,28000,28000
I-015867,O-04555,P-05,1,520000,520000
I-015868,O-04555,P-03,1,62000,62000
I-015869,O-04555,P-02,2,210000,420000
I-015870,O-04555,P-10,2,28000,56000
I-015871,O-04555,P-08,1,36000,36000
I-015872,O-04556,P-02,2,210000,420000
I-015873,O-04556,P-05,2,520000,1040000
I-015874,O-04556,P-03,3,62000,186000
I-015875,O-04556,P-04,2,625000,1250000
I-015876,O-04556,P-08,1,36000,36000
I-015877,O-04557,P-02,3,210000,630000
I-015878,O-04557,P-01,3,45000,135000
I-015879,O-04558,P-06,3,341000,1023000
I-015880,O-04558,P-07,3,280000,840000
I-015881,O-04558,P-05,3,520000,1560000
I-015882,O-04558,P-01,3,45000,135000
I-015883,O-04558,P-09,1,47500,47500
I-015884,O-04559,P-08,1,36000,36000
I-015885,O-04559,P-10,2,28000,56000
I-015886,O-04560,P-06,2,341000,682000
I-015887,O-04560,P-04,3,625000,1875000
I-015888,O-04560,P-01,3,45000,135000
I-015889,O-04560,P-03,2,62000,124000
I-015890,O-04561,P-04,2,625000,1250000
I-015891,O-04561,P-05,1,520000,520000
I-015892,O-04561,P-10,1,28000,28000
I-015893,O-04561,P-08,2,36000,72000
I-015894,O-04561,P-09,1,47500,47500
I-015895,O-04562,P-09,1,47500,47500
I-015896,O-04562,P-02,1,210000,210000
I-015897,O-04562,P-04,1,625000,625000
I-015898,O-04562,P-07,3,280000,840000
I-015899,O-04562,P-06,2,341000,682000
I-015900,O-04563,P-10,3,28000,84000
I-015901,O-04563,P-06,1,341000,341000
I-015902,O-04563,P-08,1,36000,36000
I-015903,O-04563,P-09,1,47500,47500
I-015904,O-04563,P-03,2,62000,124000
I-015905,O-04564,P-01,1,45000,45000
I-015906,O-04564,P-06,3,341000,1023000
I-015907,O-04564,P-02,3,210000,630000
I-015908,O-04565,P-07,1,280000,280000
I-015909,O-04565,P-09,2,47500,95000
I-015910,O-04566,P-02,3,210000,630000
I-015911,O-04566,P-04,2,625000,1250000
I-015912,O-04566,P-05,1,520000,520000
I-015913,O-04567,P-07,3,280000,840000
I-015914,O-04567,P-06,3,341000,1023000
I-015915,O-04567,P-05,1,520000,520000
I-015916,O-04568,P-10,3,28000,84000
I-015917,O-04568,P-05,2,520000,1040000
I-015918,O-04568,P-04,2,625000,1250000
I-015919,O-04569,P-10,3,28000,84000
I-015920,O-04569,P-03,2,62000,124000
I-015921,O-04570,P-07,2,280000,560000
I-015922,O-04570,P-06,3,341000,1023000
I-015923,O-04570,P-05,3,520000,1560000
I-015924,O-04570,P-10,1,28000,28000
I-015925,O-04570,P-01,3,45000,135000
I-015926,O-04571,P-05,2,520000,1040000
I-015927,O-04571,P-10,2,28000,56000
I-015928,O-04572,P-04,1,625000,625000
I-015929,O-04572,P-08,1,36000,36000
I-015930,O-04572,P-03,2,62000,124000
I-015931,O-04573,P-05,1,520000,520000
I-015932,O-04573,P-06,3,341000,1023000
I-015933,O-04573,P-04,1,625000,625000
I-015934,O-04573,P-01,1,45000,45000
I-015935,O-04574,P-03,3,62000,186000
I-015936,O-04574,P-09,3,47500,142500
I-015937,O-04575,P-01,3,45000,135000
I-015938,O-04575,P-07,3,280000,840000
I-015939,O-04575,P-05,1,520000,520000
I-015940,O-04575,P-06,1,341000,341000
I-015941,O-04575,P-09,2,47500,95000
I-015942,O-04576,P-04,3,625000,1875000
I-015943,O-04576,P-02,3,210000,630000
I-015944,O-04577,P-06,3,341000,1023000
I-015945,O-04577,P-10,2,28000,56000
I-015946,O-04578,P-03,3,62000,186000
I-015947,O-04578,P-05,2,520000,1040000
I-015948,O-04578,P-10,3,28000,84000
I-015949,O-04578,P-08,2,36000,72000
I-015950,O-04578,P-06,2,341000,682000
I-015951,O-04579,P-06,3,341000,1023000
I-015952,O-04579,P-01,3,45000,135000
I-015953,O-04579,P-02,3,210000,630000
I-015954,O-04580,P-02,1,210000,210000
I-015955,O-04580,P-06,1,341000,341000
I-015956,O-04580,P-01,1,45000,45000
I-015957,O-04580,P-09,3,47500,142500
I-015958,O-04580,P-08,1,36000,36000
I-015959,O-04581,P-09,1,47500,47500
I-015960,O-04581,P-02,3,210000,630000
I-015961,O-04581,P-06,1,341000,341000
I-015962,O-04581,P-08,1,36000,36000
I-015963,O-04582,P-05,3,520000,1560000
I-015964,O-04582,P-10,2,28000,56000
I-015965,O-04583,P-08,3,36000,108000
I-015966,O-04583,P-02,2,210000,420000
I-015967,O-04583,P-03,1,62000,62000
I-015968,O-04583,P-06,1,341000,341000
I-015969,O-04584,P-10,2,28000,56000
I-015970,O-04584,P-02,1,210000,210000
I-015971,O-04584,P-08,3,36000,108000
I-015972,O-04584,P-01,3,45000,135000
I-015973,O-04584,P-03,3,62000,186000
I-015974,O-04585,P-03,2,62000,124000
I-015975,O-04585,P-05,2,520000,1040000
I-015976,O-04586,P-04,1,625000,625000
I-015977,O-04586,P-03,2,62000,124000
I-015978,O-04586,P-06,2,341000,682000
I-015979,O-04586,P-09,3,47500,142500
I-015980,O-04587,P-04,2,625000,1250000
I-015981,O-04587,P-06,2,341000,682000
I-015982,O-04588,P-06,3,341000,1023000
I-015983,O-04588,P-07,3,280000,840000
I-015984,O-04588,P-03,2,62000,124000
I-015985,O-04588,P-10,1,28000,28000
I-015986,O-04589,P-03,3,62000,186000
I-015987,O-04589,P-09,2,47500,95000
I-015988,O-04589,P-01,2,45000,90000
I-015989,O-04589,P-07,3,280000,840000
I-015990,O-04589,P-04,2,625000,1250000
I-015991,O-04590,P-02,1,210000,210000
I-015992,O-04590,P-04,2,625000,1250000
I-015993,O-04590,P-01,2,45000,90000
I-015994,O-04591,P-07,3,280000,840000
I-015995,O-04591,P-02,2,210000,420000
I-015996,O-04592,P-06,3,341000,1023000
I-015997,O-04592,P-07,3,280000,840000
I-015998,O-04592,P-04,2,625000,1250000
I-015999,O-04592,P-03,2,62000,124000
I-016000,O-04593,P-10,1,28000,28000
I-016001,O-04593,P-05,1,520000,520000
I-016002,O-04593,P-06,1,341000,341000
I-016003,O-04593,P-02,2,210000,420000
I-016004,O-04593,P-01,1,45000,45000
I-016005,O-04594,P-09,1,47500,47500
I-016006,O-04594,P-08,1,36000,36000
I-016007,O-04594,P-06,3,341000,1023000
I-016008,O-04594,P-03,1,62000,62000
I-016009,O-04594,P-04,2,625000,1250000
I-016010,O-04595,P-03,3,62000,186000
I-016011,O-04595,P-09,1,47500,47500
I-016012,O-04595,P-04,2,625000,1250000
I-016013,O-04595,P-05,3,520000,1560000
I-016014,O-04595,P-08,2,36000,72000
I-016015,O-04596,P-08,2,36000,72000
I-016016,O-04596,P-02,3,210000,630000
I-016017,O-04596,P-05,1,520000,520000
I-016018,O-04597,P-10,2,28000,56000
I-016019,O-04597,P-06,2,341000,682000
I-016020,O-04598,P-05,2,520000,1040000
I-016021,O-04598,P-06,2,341000,682000
I-016022,O-04598,P-07,2,280000,560000
I-016023,O-04598,P-08,3,36000,108000
I-016024,O-04599,P-03,1,62000,62000
I-016025,O-04599,P-08,1,36000,36000
I-016026,O-04600,P-06,3,341000,1023000
I-016027,O-04600,P-10,3,28000,84000
I-016028,O-04600,P-01,3,45000,135000
I-016029,O-04600,P-07,1,280000,280000
I-016030,O-04601,P-01,3,45000,135000
I-016031,O-04601,P-07,2,280000,560000
I-016032,O-04601,P-09,1,47500,47500
I-016033,O-04601,P-06,1,341000,341000
I-016034,O-04602,P-05,3,520000,1560000
I-016035,O-04602,P-08,2,36000,72000
I-016036,O-04602,P-02,3,210000,630000
I-016037,O-04603,P-03,1,62000,62000
I-016038,O-04603,P-08,1,36000,36000
I-016039,O-04604,P-03,3,62000,186000
I-016040,O-04604,P-02,2,210000,420000
I-016041,O-04604,P-10,1,28000,28000
I-016042,O-04604,P-09,1,47500,47500
I-016043,O-04604,P-06,1,341000,341000
I-016044,O-04605,P-02,1,210000,210000
I-016045,O-04605,P-03,2,62000,124000
I-016046,O-04605,P-04,1,625000,625000
I-016047,O-04605,P-05,3,520000,1560000
I-016048,O-04605,P-09,1,47500,47500
I-016049,O-04606,P-08,2,36000,72000
I-016050,O-04606,P-03,2,62000,124000
I-016051,O-04607,P-04,1,625000,625000
I-016052,O-04607,P-02,3,210000,630000
I-016053,O-04607,P-06,3,341000,1023000
I-016054,O-04607,P-10,1,28000,28000
I-016055,O-04608,P-03,1,62000,62000
I-016056,O-04608,P-05,3,520000,1560000
I-016057,O-04608,P-06,1,341000,341000
I-016058,O-04609,P-02,3,210000,630000
I-016059,O-04609,P-03,1,62000,62000
I-016060,O-04609,P-09,2,47500,95000
I-016061,O-04610,P-02,2,210000,420000
I-016062,O-04610,P-04,2,625000,1250000
I-016063,O-04610,P-08,3,36000,108000
I-016064,O-04611,P-01,3,45000,135000
I-016065,O-04611,P-08,1,36000,36000
I-016066,O-04611,P-06,3,341000,1023000
I-016067,O-04611,P-04,3,625000,1875000
I-016068,O-04612,P-01,2,45000,90000
I-016069,O-04612,P-10,1,28000,28000
I-016070,O-04613,P-04,2,625000,1250000
I-016071,O-04613,P-06,1,341000,341000
I-016072,O-04613,P-05,2,520000,1040000
I-016073,O-04613,P-02,3,210000,630000
I-016074,O-04614,P-04,2,625000,1250000
I-016075,O-04614,P-01,3,45000,135000
I-016076,O-04614,P-02,3,210000,630000
I-016077,O-04614,P-10,3,28000,84000
I-016078,O-04615,P-09,2,47500,95000
I-016079,O-04615,P-02,3,210000,630000
I-016080,O-04615,P-10,2,28000,56000
I-016081,O-04615,P-05,2,520000,1040000
I-016082,O-04615,P-04,1,625000,625000
I-016083,O-04616,P-08,2,36000,72000
I-016084,O-04616,P-06,1,341000,341000
I-016085,O-04616,P-02,1,210000,210000
I-016086,O-04616,P-10,1,28000,28000
I-016087,O-04616,P-07,2,280000,560000
I-016088,O-04617,P-05,2,520000,1040000
I-016089,O-04617,P-06,3,341000,1023000
I-016090,O-04618,P-07,3,280000,840000
I-016091,O-04618,P-08,1,36000,36000
I-016092,O-04618,P-10,1,28000,28000
I-016093,O-04619,P-01,2,45000,90000
I-016094,O-04619,P-05,3,520000,1560000
I-016095,O-04620,P-06,3,341000,1023000
I-016096,O-04620,P-02,2,210000,420000
I-016097,O-04620,P-01,2,45000,90000
I-016098,O-04621,P-03,2,62000,124000
I-016099,O-04621,P-07,1,280000,280000
I-016100,O-04622,P-01,1,45000,45000
I-016101,O-04622,P-03,3,62000,186000
I-016102,O-04622,P-05,3,520000,1560000
I-016103,O-04622,P-09,3,47500,142500
I-016104,O-04622,P-04,1,625000,625000
I-016105,O-04623,P-02,2,210000,420000
I-016106,O-04623,P-05,3,520000,1560000
I-016107,O-04624,P-10,3,28000,84000
I-016108,O-04624,P-06,2,341000,682000
I-016109,O-04624,P-07,2,280000,560000
I-016110,O-04624,P-08,1,36000,36000
I-016111,O-04625,P-07,1,280000,280000
I-016112,O-04625,P-09,3,47500,142500
I-016113,O-04625,P-08,3,36000,108000
I-016114,O-04626,P-01,1,45000,45000
I-016115,O-04626,P-08,2,36000,72000
I-016116,O-04626,P-05,1,520000,520000
I-016117,O-04626,P-04,2,625000,1250000
I-016118,O-04627,P-08,3,36000,108000
I-016119,O-04627,P-09,2,47500,95000
I-016120,O-04627,P-01,3,45000,135000
I-016121,O-04627,P-02,1,210000,210000
I-016122,O-04628,P-08,3,36000,108000
I-016123,O-04628,P-02,3,210000,630000
I-016124,O-04629,P-02,1,210000,210000
I-016125,O-04629,P-08,2,36000,72000
I-016126,O-04629,P-07,1,280000,280000
I-016127,O-04629,P-03,3,62000,186000
I-016128,O-04630,P-06,1,341000,341000
I-016129,O-04630,P-07,1,280000,280000
I-016130,O-04630,P-03,3,62000,186000
I-016131,O-04631,P-01,3,45000,135000
I-016132,O-04631,P-10,3,28000,84000
I-016133,O-04631,P-02,3,210000,630000
I-016134,O-04631,P-07,3,280000,840000
I-016135,O-04632,P-05,2,520000,1040000
I-016136,O-04632,P-08,3,36000,108000
I-016137,O-04633,P-08,3,36000,108000
I-016138,O-04633,P-10,3,28000,84000
I-016139,O-04633,P-02,2,210000,420000
I-016140,O-04633,P-09,1,47500,47500
I-016141,O-04633,P-04,3,625000,1875000
I-016142,O-04634,P-07,1,280000,280000
I-016143,O-04634,P-03,1,62000,62000
I-016144,O-04634,P-09,2,47500,95000
I-016145,O-04635,P-06,1,341000,341000
I-016146,O-04635,P-02,3,210000,630000
I-016147,O-04635,P-09,3,47500,142500
I-016148,O-04636,P-05,2,520000,1040000
I-016149,O-04636,P-01,3,45000,135000
I-016150,O-04636,P-04,2,625000,1250000
I-016151,O-04637,P-09,2,47500,95000
I-016152,O-04637,P-01,3,45000,135000
I-016153,O-04637,P-02,3,210000,630000
I-016154,O-04637,P-08,1,36000,36000
I-016155,O-04638,P-01,2,45000,90000
I-016156,O-04638,P-04,2,625000,1250000
I-016157,O-04638,P-05,3,520000,1560000
I-016158,O-04638,P-02,3,210000,630000
I-016159,O-04638,P-09,3,47500,142500
I-016160,O-04639,P-01,2,45000,90000
I-016161,O-04639,P-06,2,341000,682000
I-016162,O-04639,P-03,2,62000,124000
I-016163,O-04640,P-04,3,625000,1875000
I-016164,O-04640,P-10,3,28000,84000
I-016165,O-04641,P-03,1,62000,62000
I-016166,O-04641,P-06,3,341000,1023000
I-016167,O-04641,P-01,1,45000,45000
I-016168,O-04641,P-07,3,280000,840000
I-016169,O-04641,P-09,2,47500,95000
I-016170,O-04642,P-06,3,341000,1023000
I-016171,O-04642,P-02,2,210000,420000
I-016172,O-04642,P-09,1,47500,47500
I-016173,O-04642,P-03,2,62000,124000
I-016174,O-04643,P-06,3,341000,1023000
I-016175,O-04643,P-02,3,210000,630000
I-016176,O-04643,P-09,3,47500,142500
I-016177,O-04644,P-04,3,625000,1875000
I-016178,O-04644,P-06,2,341000,682000
I-016179,O-04644,P-01,3,45000,135000
I-016180,O-04645,P-05,2,520000,1040000
I-016181,O-04645,P-09,2,47500,95000
I-016182,O-04645,P-10,2,28000,56000
I-016183,O-04646,P-03,3,62000,186000
I-016184,O-04646,P-10,3,28000,84000
I-016185,O-04647,P-06,1,341000,341000
I-016186,O-04647,P-05,1,520000,520000
I-016187,O-04647,P-07,3,280000,840000
I-016188,O-04648,P-10,1,28000,28000
I-016189,O-04648,P-05,3,520000,1560000
I-016190,O-04648,P-08,1,36000,36000
I-016191,O-04648,P-01,1,45000,45000
I-016192,O-04649,P-07,3,280000,840000
I-016193,O-04649,P-05,2,520000,1040000
I-016194,O-04649,P-03,2,62000,124000
I-016195,O-04649,P-04,2,625000,1250000
I-016196,O-04649,P-10,1,28000,28000
I-016197,O-04650,P-05,1,520000,520000
I-016198,O-04650,P-04,3,625000,1875000
I-016199,O-04650,P-06,2,341000,682000
I-016200,O-04650,P-01,3,45000,135000
I-016201,O-04651,P-04,1,625000,625000
I-016202,O-04651,P-07,2,280000,560000
I-016203,O-04652,P-02,2,210000,420000
I-016204,O-04652,P-08,2,36000,72000
I-016205,O-04652,P-10,2,28000,56000
I-016206,O-04652,P-03,1,62000,62000
I-016207,O-04653,P-10,1,28000,28000
I-016208,O-04653,P-03,1,62000,62000
I-016209,O-04653,P-09,1,47500,47500
I-016210,O-04653,P-08,3,36000,108000
I-016211,O-04653,P-01,3,45000,135000
I-016212,O-04654,P-09,2,47500,95000
I-016213,O-04654,P-01,2,45000,90000
I-016214,O-04654,P-05,1,520000,520000
I-016215,O-04654,P-08,1,36000,36000
I-016216,O-04654,P-06,2,341000,682000
I-016217,O-04655,P-09,3,47500,142500
I-016218,O-04655,P-01,2,45000,90000
I-016219,O-04655,P-02,1,210000,210000
I-016220,O-04655,P-10,1,28000,28000
I-016221,O-04656,P-01,1,45000,45000
I-016222,O-04656,P-02,3,210000,630000
I-016223,O-04656,P-06,1,341000,341000
I-016224,O-04656,P-05,2,520000,1040000
I-016225,O-04657,P-02,1,210000,210000
I-016226,O-04657,P-10,2,28000,56000
I-016227,O-04657,P-01,1,45000,45000
I-016228,O-04657,P-03,1,62000,62000
I-016229,O-04657,P-04,3,625000,1875000
I-016230,O-04658,P-05,2,520000,1040000
I-016231,O-04658,P-04,3,625000,1875000
I-016232,O-04658,P-06,1,341000,341000
I-016233,O-04658,P-10,2,28000,56000
I-016234,O-04659,P-05,2,520000,1040000
I-016235,O-04659,P-04,2,625000,1250000
I-016236,O-04659,P-08,3,36000,108000
I-016237,O-04659,P-09,2,47500,95000
I-016238,O-04659,P-06,3,341000,1023000
I-016239,O-04660,P-03,1,62000,62000
I-016240,O-04660,P-02,3,210000,630000
I-016241,O-04660,P-01,1,45000,45000
I-016242,O-04661,P-02,2,210000,420000
I-016243,O-04661,P-05,3,520000,1560000
I-016244,O-04661,P-10,3,28000,84000
I-016245,O-04661,P-07,1,280000,280000
I-016246,O-04661,P-09,3,47500,142500
I-016247,O-04662,P-09,2,47500,95000
I-016248,O-04662,P-01,1,45000,45000
I-016249,O-04663,P-03,2,62000,124000
I-016250,O-04663,P-08,2,36000,72000
I-016251,O-04663,P-04,1,625000,625000
I-016252,O-04664,P-01,3,45000,135000
I-016253,O-04664,P-09,1,47500,47500
I-016254,O-04664,P-07,2,280000,560000
I-016255,O-04665,P-03,1,62000,62000
I-016256,O-04665,P-06,1,341000,341000
I-016257,O-04665,P-05,3,520000,1560000
I-016258,O-04666,P-07,1,280000,280000
I-016259,O-04666,P-06,2,341000,682000
I-016260,O-04666,P-01,1,45000,45000
I-016261,O-04666,P-10,1,28000,28000
I-016262,O-04667,P-03,2,62000,124000
I-016263,O-04667,P-05,2,520000,1040000
I-016264,O-04667,P-04,1,625000,625000
I-016265,O-04668,P-10,2,28000,56000
I-016266,O-04668,P-04,2,625000,1250000
I-016267,O-04668,P-03,3,62000,186000
I-016268,O-04669,P-07,2,280000,560000
I-016269,O-04669,P-03,1,62000,62000
I-016270,O-04669,P-04,3,625000,1875000
I-016271,O-04670,P-09,2,47500,95000
I-016272,O-04670,P-05,2,520000,1040000
I-016273,O-04670,P-01,3,45000,135000
I-016274,O-04671,P-03,2,62000,124000
I-016275,O-04671,P-10,2,28000,56000
I-016276,O-04671,P-09,2,47500,95000
I-016277,O-04671,P-04,1,625000,625000
I-016278,O-04671,P-07,2,280000,560000
I-016279,O-04672,P-10,2,28000,56000
I-016280,O-04672,P-05,1,520000,520000
I-016281,O-04672,P-03,1,62000,62000
I-016282,O-04673,P-01,1,45000,45000
I-016283,O-04673,P-04,1,625000,625000
I-016284,O-04673,P-08,3,36000,108000
I-016285,O-04673,P-05,2,520000,1040000
I-016286,O-04673,P-06,3,341000,1023000
I-016287,O-04674,P-09,3,47500,142500
I-016288,O-04674,P-10,2,28000,56000
I-016289,O-04674,P-08,1,36000,36000
